Latitude,Longitude,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
43.78,-79.47,2001-08-29,2001,8,29,,26,,10.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-08-30,2001,8,30,,27.5,,10.5,,19,,0,,1,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-08-31,2001,8,31,,25,,20.5,,22.8,,0,,4.8,,1.8,,0,,1.8,,0,,,,,
43.78,-79.47,2001-09-01,2001,9,1,,20,,11,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-02,2001,9,2,,22,,7,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-03,2001,9,3,,27.5,,13,,20.3,,0,,2.3,,10.2,,0,,10.2,,0,,,,,
43.78,-79.47,2001-09-04,2001,9,4,,22,,15,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-05,2001,9,5,,21.5,,7,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-06,2001,9,6,,26,,6.5,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-07,2001,9,7,,29.5,,11.5,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-08,2001,9,8,,31.5,,22,,26.8,,0,,8.8,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-09,2001,9,9,,30.5,,21.5,,26,,0,,8,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-09-10,2001,9,10,,24.5,,18.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-11,2001,9,11,,24.5,,11,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-12,2001,9,12,,26,,8.5,,17.3,,0.7,,0,,0.6,,0,,0.6,,0,,,,,
43.78,-79.47,2001-09-13,2001,9,13,,18,,13.5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-14,2001,9,14,,19,,7.5,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-15,2001,9,15,,21,,6,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-16,2001,9,16,,24,,10,,17,,1,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-17,2001,9,17,,23.5,,8,,15.8,,2.2,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,2001-09-18,2001,9,18,,23,,14,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-19,2001,9,19,,20,,13,,16.5,,1.5,,0,,20,,0,,20,,0,,,,,
43.78,-79.47,2001-09-20,2001,9,20,,21.5,,17,,19.3,,0,,1.3,,5,,0,,5,,0,,,,,
43.78,-79.47,2001-09-21,2001,9,21,,21,,14.5,,17.8,,0.2,,0,,10.4,,0,,10.4,,0,,,,,
43.78,-79.47,2001-09-22,2001,9,22,,20,,12,,16,,2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-23,2001,9,23,,22.5,,8,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-24,2001,9,24,,18,,13,,15.5,,2.5,,0,,5.6,,0,,5.6,,0,,,,,
43.78,-79.47,2001-09-25,2001,9,25,,14,,8,,11,,7,,0,,6.6,,0,,6.6,,0,,,,,
43.78,-79.47,2001-09-26,2001,9,26,,10.5,,3.5,,7,,11,,0,,2.4,,0,,2.4,,0,,,,,
43.78,-79.47,2001-09-27,2001,9,27,,15,,5.5,,10.3,,7.7,,0,,0.8,,0,,0.8,,0,,,,,
43.78,-79.47,2001-09-28,2001,9,28,,16.5,,7,,11.8,,6.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-29,2001,9,29,,20,,5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-09-30,2001,9,30,,20,,4.5,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-01,2001,10,1,,22.5,,4.5,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-02,2001,10,2,,25,,7.5,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-03,2001,10,3,,27,,9,,18,,0,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-04,2001,10,4,,18.5,,15.5,,17,,1,,0,,6.8,,0,,6.8,,0,,,,,
43.78,-79.47,2001-10-05,2001,10,5,,12.5,,9,,10.8,,7.2,,0,,36.8,,0,,36.8,,0,,,,,
43.78,-79.47,2001-10-06,2001,10,6,,12.5,,5,,8.8,,9.2,,0,,0.6,,0,,0.6,,0,,,,,
43.78,-79.47,2001-10-07,2001,10,7,,8,,1,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-08,2001,10,8,,9.5,,-3.5,,3,,15,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-09,2001,10,9,,14,,-1.5,,6.3,,11.7,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-10-10,2001,10,10,,19,,5,,12,,6,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-10-11,2001,10,11,,18,,15,,16.5,,1.5,,0,,20,,0,,20,,0,,,,,
43.78,-79.47,2001-10-12,2001,10,12,,15.5,,11,,13.3,,4.7,,0,,9.6,,0,,9.6,,0,,,,,
43.78,-79.47,2001-10-13,2001,10,13,,22,,12.5,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-14,2001,10,14,,19,,15.5,,17.3,,0.7,,0,,6.8,,0,,6.8,,0,,,,,
43.78,-79.47,2001-10-15,2001,10,15,,15,,8,,11.5,,6.5,,0,,3.2,,0,,3.2,,0,,,,,
43.78,-79.47,2001-10-16,2001,10,16,,12.5,,6.5,,9.5,,8.5,,0,,12.8,,0,,12.8,,0,,,,,
43.78,-79.47,2001-10-17,2001,10,17,,6,,4,,5,,13,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-10-18,2001,10,18,,12,,-1,,5.5,,12.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-19,2001,10,19,,15,,6,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-20,2001,10,20,,17.5,,6.5,,12,,6,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-21,2001,10,21,,16,,7,,11.5,,6.5,,0,,1,,0,,1,,0,,,,,
43.78,-79.47,2001-10-22,2001,10,22,,16,,1,,8.5,,9.5,,0,,1.6,,0,,1.6,,0,,,,,
43.78,-79.47,2001-10-23,2001,10,23,,19,,5,,12,,6,,0,,6.8,,0,,6.8,,0,,,,,
43.78,-79.47,2001-10-24,2001,10,24,,19.5,,11,,15.3,,2.7,,0,,5.8,,0,,5.8,,0,,,,,
43.78,-79.47,2001-10-25,2001,10,25,,11.5,,6.5,,9,,9,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-10-26,2001,10,26,,6.5,,3.5,,5,,13,,0,,1.2,,0,T,1.2,,0,,,,,
43.78,-79.47,2001-10-27,2001,10,27,,6.5,,1,,3.8,,14.2,,0,,0.2,,0,T,0.2,,0,,,,,
43.78,-79.47,2001-10-28,2001,10,28,,7,,2,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-29,2001,10,29,,13,,3,,8,,10,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-10-30,2001,10,30,,10,,1,,5.5,,12.5,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,2001-10-31,2001,10,31,,10,,1,,5.5,,12.5,,0,,1.8,,0,,1.8,,0,,,,,
43.78,-79.47,2001-11-01,2001,11,1,,19,,2,,10.5,,7.5,,0,,7.6,,0,,7.6,,0,,,,,
43.78,-79.47,2001-11-02,2001,11,2,,17.5,,14,,15.8,,2.2,,0,,9.6,,0,,9.6,,0,,,,,
43.78,-79.47,2001-11-03,2001,11,3,,10.5,,5,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-04,2001,11,4,,13.5,,-1,,6.3,,11.7,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,2001-11-05,2001,11,5,,8,,1,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-06,2001,11,6,,12.5,,-4,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-07,2001,11,7,,14,,8,,11,,7,,0,,1.2,,0,,1.2,,0,,,,,
43.78,-79.47,2001-11-08,2001,11,8,,17.5,,4,,10.8,,7.2,,0,,5,,0,,5,,0,,,,,
43.78,-79.47,2001-11-09,2001,11,9,,6.5,,1,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-10,2001,11,10,,11.5,,3,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-11,2001,11,11,,4.5,,-0.5,,2,,16,,0,,0,T,0,T,0,T,0,,,,,
43.78,-79.47,2001-11-12,2001,11,12,,6.5,,-0.5,,3,,15,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-13,2001,11,13,,14,,-3.5,,5.3,,12.7,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-11-14,2001,11,14,,16,,9,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-15,2001,11,15,,16.5,,9,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-16,2001,11,16,,12.5,,10,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-17,2001,11,17,,8,,-2,,3,,15,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-18,2001,11,18,,13.5,,-0.5,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-19,2001,11,19,,15,,8.5,,11.8,,6.2,,0,,3.2,,0,,3.2,,0,,,,,
43.78,-79.47,2001-11-20,2001,11,20,,4.5,,0,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-21,2001,11,21,,8,,-1.5,,3.3,,14.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-22,2001,11,22,,11,,-2,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-23,2001,11,23,,13,,0.5,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-11-24,2001,11,24,,15,,0.5,,7.8,,10.2,,0,,18.8,,0,,18.8,,0,,,,,
43.78,-79.47,2001-11-25,2001,11,25,,15.5,,11,,13.3,,4.7,,0,,2.8,,0,,2.8,,0,,,,,
43.78,-79.47,2001-11-26,2001,11,26,,8,,6.5,,7.3,,10.7,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-11-27,2001,11,27,,7,,5.5,,6.3,,11.7,,0,,2.4,,0,,2.4,,0,,,,,
43.78,-79.47,2001-11-28,2001,11,28,,3.5,,2.5,,3,,15,,0,,8.6,,0,,8.6,,0,,,,,
43.78,-79.47,2001-11-29,2001,11,29,,3,,-1,,1,,17,,0,,18.2,,0,,18.2,,0,,,,,
43.78,-79.47,2001-11-30,2001,11,30,,9,,1.5,,5.3,,12.7,,0,,5.4,,0,,5.4,,0,,,,,
43.78,-79.47,2001-12-01,2001,12,1,,8,,6,,7,,11,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-12-02,2001,12,2,,9,,4.5,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-03,2001,12,3,,13,,-0.5,,6.3,,11.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-04,2001,12,4,,12,,-1,,5.5,,12.5,,0,,0.8,,0,,0.8,,0,,,,,
43.78,-79.47,2001-12-05,2001,12,5,,18,,8,,13,,5,,0,,1.8,,0,,1.8,,0,,,,,
43.78,-79.47,2001-12-06,2001,12,6,,14,,8,,11,,7,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2001-12-07,2001,12,7,,7,,-2.5,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-08,2001,12,8,,2.5,,-5,,-1.3,,19.3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-09,2001,12,9,,6,,-3,,1.5,,16.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-10,2001,12,10,,6.5,,-5,,0.8,,17.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-11,2001,12,11,,8,,-3.5,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-12,2001,12,12,,7.5,,-2,,2.8,,15.2,,0,,8.4,,0,,8.4,,0,,,,,
43.78,-79.47,2001-12-13,2001,12,13,,11.5,,4.5,,8,,10,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,2001-12-14,2001,12,14,,5.5,,1.5,,3.5,,14.5,,0,,0,,10.8,,10.4,,0,,,,,
43.78,-79.47,2001-12-15,2001,12,15,,2.5,,-1,,0.8,,17.2,,0,,0,,0,,0,,11,,,,,
43.78,-79.47,2001-12-16,2001,12,16,,2,,-6,,-2,,20,,0,,2.8,,0,,2.8,,9,,,,,
43.78,-79.47,2001-12-17,2001,12,17,,3,,-1,E,1,E,17,E,0,E,5.6,,0,,5.6,,3,,,,,
43.78,-79.47,2001-12-18,2001,12,18,,6.5,,1.5,,4,,14,,0,,0,T,0,,0,T,0,T,,,,
43.78,-79.47,2001-12-19,2001,12,19,,5.5,,-1,,2.3,,15.7,,0,,3.4,,0,T,3.4,,0,,,,,
43.78,-79.47,2001-12-20,2001,12,20,,4.5,,0.5,,2.5,,15.5,,0,,0,T,0,T,0,T,0,,,,,
43.78,-79.47,2001-12-21,2001,12,21,,0.5,,-3,,-1.3,,19.3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2001-12-22,2001,12,22,,3,,-7.5,,-2.3,,20.3,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,2001-12-23,2001,12,23,,6.5,,-0.5,E,3,E,15,E,0,E,9.2,,0,,9.2,,0,,,,,
43.78,-79.47,2001-12-24,2001,12,24,,0.5,,-3.5,,-1.5,,19.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2001-12-25,2001,12,25,,0,,-3.5,,-1.8,,19.8,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2001-12-26,2001,12,26,,-3.5,,-5.5,,-4.5,,22.5,,0,,0,,1,,0.8,,0,T,,,,
43.78,-79.47,2001-12-27,2001,12,27,,-3.5,,-7.5,,-5.5,,23.5,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2001-12-28,2001,12,28,,-1,,-7,,-4,,22,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2001-12-29,2001,12,29,,-1.5,,-8,,-4.8,,22.8,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2001-12-30,2001,12,30,,-2.5,,-7.5,,-5,,23,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2001-12-31,2001,12,31,,-2,,-7,,-4.5,,22.5,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2002-01-01,2002,1,1,,-2.5,,-9,,-5.8,,23.8,,0,,0,,0,,0,,0,T,,,,
43.78,-79.47,2002-01-02,2002,1,2,,1,,-9.5,,-4.3,,22.3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-03,2002,1,3,,0.5,,-5.5,,-2.5,,20.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2002-01-04,2002,1,4,,1.5,,-4.5,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-05,2002,1,5,,3,,-1.5,,0.8,,17.2,,0,,0,,1.6,,1.6,,0,,,,,
43.78,-79.47,2002-01-06,2002,1,6,,1.5,,-1,,0.3,,17.7,,0,,0,,1.6,,1.6,,1,,,,,
43.78,-79.47,2002-01-07,2002,1,7,,-3.5,,-8.5,,-6,,24,,0,,0,,0,T,0,T,2,,,,,
43.78,-79.47,2002-01-08,2002,1,8,,1.5,,-10,,-4.3,,22.3,,0,,1,,2.2,,5.2,,2,,,,,
43.78,-79.47,2002-01-09,2002,1,9,,5,,-2,,1.5,,16.5,,0,,0,,0,,0,,2,,,,,
43.78,-79.47,2002-01-10,2002,1,10,,6,,1,,3.5,,14.5,,0,,0.2,,0,T,0.2,,0,,,,,
43.78,-79.47,2002-01-11,2002,1,11,,4.5,,1.5,,3,,15,,0,,0,T,0,T,0,T,0,,,,,
43.78,-79.47,2002-01-12,2002,1,12,,4.5,,-0.5,,2,,16,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-13,2002,1,13,,1,,-2,,-0.5,,18.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2002-01-14,2002,1,14,,1.5,,-7,,-2.8,,20.8,,0,,3.8,,3,,8.2,,0,,,,,
43.78,-79.47,2002-01-15,2002,1,15,,3.5,,-3,,0.3,,17.7,,0,,2.4,,2.4,,5.8,,2,,,,,
43.78,-79.47,2002-01-16,2002,1,16,,1,,-5,,-2,,20,,0,,0,,4.4,,3.5,,1,,,,,
43.78,-79.47,2002-01-17,2002,1,17,,2,,-1,,0.5,,17.5,,0,,0,,0,T,0,T,4,,,,,
43.78,-79.47,2002-01-18,2002,1,18,,-2.5,,-6.5,,-4.5,,22.5,,0,,0,,0,T,0,T,3,,,,,
43.78,-79.47,2002-01-19,2002,1,19,,-3,,-12.5,,-7.8,,25.8,,0,,0,,0,,0,,3,,,,,
43.78,-79.47,2002-01-20,2002,1,20,,1,,-10,,-4.5,,22.5,,0,,0,,0,,0,,2,,,,,
43.78,-79.47,2002-01-21,2002,1,21,,1.5,,-1.5,,0,,18,,0,,0,,2,,2,,1,,,,,
43.78,-79.47,2002-01-22,2002,1,22,,6,,-2,,2,,16,,0,,0,,0,,0,,3,,,,,
43.78,-79.47,2002-01-23,2002,1,23,,6.5,,0.5,,3.5,,14.5,,0,,3,,0.8,,4.2,,1,,,,,
43.78,-79.47,2002-01-24,2002,1,24,,2.5,,-1,,0.8,,17.2,,0,,0.4,,0,T,0.4,,0,T,,,,
43.78,-79.47,2002-01-25,2002,1,25,,4.5,,-5,,-0.3,,18.3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-26,2002,1,26,,6.5,,2.5,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-27,2002,1,27,,11.5,,-1,,5.3,,12.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-28,2002,1,28,,11,,3,,7,,11,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-01-29,2002,1,29,,4.5,,0,,2.3,,15.7,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,2002-01-30,2002,1,30,,-0.5,,-4,,-2.3,,20.3,,0,,0,T,2.4,,2,,0,,,,,
43.78,-79.47,2002-01-31,2002,1,31,,-1,,-8,,-4.5,,22.5,,0,,2.2,,18.8,,28.4,,2,,,,,
43.78,-79.47,2002-02-01,2002,2,1,,4,,-7.5,,-1.8,,19.8,,0,,3.2,,0,T,3.2,,19,,,,,
43.78,-79.47,2002-02-02,2002,2,2,,-1,,-11.5,,-6.3,,24.3,,0,,0,,0,T,0,T,16,,,,,
43.78,-79.47,2002-02-03,2002,2,3,,1.5,,-5.5,,-2,,20,,0,,0,,0.4,,0.4,,16,,,,,
43.78,-79.47,2002-02-04,2002,2,4,,-6.5,,-14,,-10.3,,28.3,,0,,0,,0.2,,0.2,,16,,,,,
43.78,-79.47,2002-02-05,2002,2,5,,-0.5,,-16,,-8.3,,26.3,,0,,0,,0,T,0,T,15,,,,,
43.78,-79.47,2002-02-06,2002,2,6,,0.5,,-5.5,,-2.5,,20.5,,0,,0,,0,,0,,14,,,,,
43.78,-79.47,2002-02-07,2002,2,7,,4.5,,-6,,-0.8,,18.8,,0,,0,,0,,0,,12,,,,,
43.78,-79.47,2002-02-08,2002,2,8,,2.5,,-2.5,,0,,18,,0,,0,T,0,T,0,T,11,,,,,
43.78,-79.47,2002-02-09,2002,2,9,,-1.5,,-5.5,,-3.5,,21.5,,0,,0,,0,,0,,11,,,,,
43.78,-79.47,2002-02-10,2002,2,10,,6.5,,-5.5,,0.5,,17.5,,0,,0.8,,0,,0.8,,11,,,,,
43.78,-79.47,2002-02-11,2002,2,11,,1.5,,-15.5,,-7,,25,,0,,0,,0,,0,,10,,,,,
43.78,-79.47,2002-02-12,2002,2,12,,4,,-8,,-2,,20,,0,,0,,0.2,,0.2,,9,,,,,
43.78,-79.47,2002-02-13,2002,2,13,,-2,,-14,,-8,,26,,0,,0,,0,,0,,9,,,,,
43.78,-79.47,2002-02-14,2002,2,14,,5,,-7,,-1,,19,,0,,0,,0,,0,,9,,,,,
43.78,-79.47,2002-02-15,2002,2,15,,5.5,,0,,2.8,,15.2,,0,,0,T,0,,0,T,8,,,,,
43.78,-79.47,2002-02-16,2002,2,16,,3,,1,,2,,16,,0,,0,,3.8,,3.8,,6,,,,,
43.78,-79.47,2002-02-17,2002,2,17,,-3.5,,-7,,-5.3,,23.3,,0,,0,,0,T,0,T,6,,,,,
43.78,-79.47,2002-02-18,2002,2,18,,1,,-12.5,,-5.8,,23.8,,0,,0,,0,,0,,5,,,,,
43.78,-79.47,2002-02-19,2002,2,19,,5,,-4,,0.5,,17.5,,0,,4.4,,0,,4.4,,5,,,,,
43.78,-79.47,2002-02-20,2002,2,20,,7,,2.5,,4.8,,13.2,,0,,11,,0,,11,,2,,,,,
43.78,-79.47,2002-02-21,2002,2,21,,4,,2,,3,,15,,0,,5.8,,0,T,5.8,,0,T,,,,
43.78,-79.47,2002-02-22,2002,2,22,,-0.5,,-5.5,,-3,,21,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-02-23,2002,2,23,,2,,-9,,-3.5,,21.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-02-24,2002,2,24,,9,,-3.5,,2.8,,15.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-02-25,2002,2,25,,14.5,,-0.5,,7,,11,,0,,3,,0,,3,,0,,,,,
43.78,-79.47,2002-02-26,2002,2,26,,7.5,,3,,5.3,,12.7,,0,,3.8,,0,T,3.8,,0,,,,,
43.78,-79.47,2002-02-27,2002,2,27,,-1.5,,-5.5,,-3.5,,21.5,,0,,0,,2.6,,2.6,,0,T,,,,
43.78,-79.47,2002-02-28,2002,2,28,,-0.5,,-12,,-6.3,,24.3,,0,,0,,0,T,0,T,2,,,,,
43.78,-79.47,2002-03-01,2002,3,1,,2.5,,-4,,-0.8,,18.8,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2002-03-02,2002,3,2,,9,,-6.5,,1.3,,16.7,,0,,17.2,,0,,17.2,,0,,,,,
43.78,-79.47,2002-03-03,2002,3,3,,7,,2,,4.5,,13.5,,0,,0,T,0,T,0,T,0,,,,,
43.78,-79.47,2002-03-04,2002,3,4,,-4.5,,-10.5,,-7.5,,25.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2002-03-05,2002,3,5,,-1.5,,-10.5,,-6,,24,,0,,0,,3.6,,3.6,,0,,,,,
43.78,-79.47,2002-03-06,2002,3,6,,0.5,,-4.5,,-2,,20,,0,,0,,1.6,,1.6,,3,,,,,
43.78,-79.47,2002-03-07,2002,3,7,,0.5,,-4,,-1.8,,19.8,,0,,0,,0,T,0,T,4,,,,,
43.78,-79.47,2002-03-08,2002,3,8,,7,,-1.5,,2.8,,15.2,,0,,0.6,,0,,0.6,,0,T,,,,
43.78,-79.47,2002-03-09,2002,3,9,,18.5,,2.5,,10.5,,7.5,,0,,7,,2,,9,,0,,,,,
43.78,-79.47,2002-03-10,2002,3,10,,-4,,-7.5,,-5.8,,23.8,,0,,0,,0,T,0,T,2,,,,,
43.78,-79.47,2002-03-11,2002,3,11,,0.5,,-7.5,,-3.5,,21.5,,0,,0,,0,,0,,0,T,,,,
43.78,-79.47,2002-03-12,2002,3,12,,8,,-1,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-13,2002,3,13,,12.5,,-2.5,,5,,13,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-14,2002,3,14,,8,,0,,4,,14,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-15,2002,3,15,,12.5,,0,,6.3,,11.7,,0,,0.8,,0,,0.8,,0,,,,,
43.78,-79.47,2002-03-16,2002,3,16,,4,,-6.5,,-1.3,,19.3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-17,2002,3,17,,3,,-5,,-1,,19,,0,,3,,0,T,3,,0,,,,,
43.78,-79.47,2002-03-18,2002,3,18,,4.5,,0.5,,2.5,,15.5,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2002-03-19,2002,3,19,,5.5,,-3,,1.3,,16.7,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,2002-03-20,2002,3,20,,5.5,,0.5,,3,,15,,0,,4.6,,0,T,4.6,,0,,,,,
43.78,-79.47,2002-03-21,2002,3,21,,3,,-4.5,,-0.8,,18.8,,0,,1,,0.8,,1.8,,0,,,,,
43.78,-79.47,2002-03-22,2002,3,22,,-2,,-9.5,,-5.8,,23.8,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,2002-03-23,2002,3,23,,1.5,,-7,,-2.8,,20.8,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,2002-03-24,2002,3,24,,3,,-6.5,,-1.8,,19.8,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-25,2002,3,25,,-3,,-12,,-7.5,,25.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-26,2002,3,26,,-0.5,,-4,,-2.3,,20.3,,0,,0,T,11.2,,11.2,,0,,,,,
43.78,-79.47,2002-03-27,2002,3,27,,6.5,,-4,,1.3,,16.7,,0,,0,,0,,0,,10,,,,,
43.78,-79.47,2002-03-28,2002,3,28,,8.5,,-7,,0.8,,17.2,,0,,0,,0,,0,,0,T,,,,
43.78,-79.47,2002-03-29,2002,3,29,,11,,2,,6.5,,11.5,,0,,10.6,,0,,10.6,,0,,,,,
43.78,-79.47,2002-03-30,2002,3,30,,11,,1,,6,,12,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,2002-03-31,2002,3,31,,11.5,,-3,,4.3,,13.7,,0,,1,,0,,1,,0,,,,,
43.78,-79.47,2002-04-01,2002,4,1,,6.5,,2,,4.3,,13.7,,0,,0.3,,0,T,0.3,,0,,,,,
43.78,-79.47,2002-04-02,2002,4,2,,2.5,,-2,,0.3,,17.7,,0,,5.8,,10.6,,16.4,,0,,,,,
43.78,-79.47,2002-04-03,2002,4,3,,4.5,,-0.5,,2,,16,,0,,0,T,1,,1,,4,,,,,
