"","year","month","Geohash","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","AvgAcceleration","AvgMonthlyVolume","PercentOfVehicles","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentOther","SeverityScore","IncidentsTotal","temp_chg","snow","rain","lat","lng","lat_error","lng_error"
"3417",NA,NA,"dpz2mrz",NA,NA,NA,NA,0.6238,85,0.0706,0,0.1412,0.0941,0.0353,0.2353,NA,NA,NA,NA,NA,43.6809539794922,-79.5636749267578,0.0006866455078125,0.0006866455078125
"3418",NA,NA,"dpz2ms7",NA,NA,NA,NA,0.4526,17,0.4118,0.1176,0.1765,0.4706,0.0588,0.1765,NA,NA,NA,NA,NA,43.6617279052734,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3419",NA,NA,"dpz2msb",NA,NA,NA,NA,0.4634,122,0.1803,0,0.2623,0.1557,0.0246,0.123,NA,NA,NA,NA,NA,43.6644744873047,-79.5623016357422,0.0006866455078125,0.0006866455078125
"3420",NA,NA,"dpz2msc",NA,NA,NA,NA,0.39765,72,0.0658,0.0168,0.1982,0.12605,0.0049,0.12115,NA,NA,NA,NA,NA,43.6644744873047,-79.5609283447266,0.0006866455078125,0.0006866455078125
"3421",NA,NA,"dpz2mse",NA,NA,NA,NA,1.0514,2267,0.0049,0.0487,0.2108,0.3136,0.0407,0.2777,NA,NA,NA,NA,NA,43.6631011962891,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3422",NA,NA,"dpz2msg",2016-05-10,6733,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6644744873047,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3423",NA,NA,"dpz2msr",NA,NA,NA,NA,0.3499,73,0.1644,0.0137,0.2466,0.137,0,0.0959,NA,NA,NA,NA,NA,43.6617279052734,-79.5526885986328,0.0006866455078125,0.0006866455078125
"3424",NA,NA,"dpz2mst",NA,NA,NA,NA,0.58,64,0.0313,0.0313,0.1719,0.3281,0.0313,0.1874,NA,NA,NA,NA,NA,43.6631011962891,-79.5554351806641,0.0006866455078125,0.0006866455078125
"3425",NA,NA,"dpz2msu",NA,NA,NA,NA,0.8432,161,0.1429,0.0375,0.225,0.2687,0.025,0.1375,NA,NA,NA,NA,NA,43.6644744873047,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3426",NA,NA,"dpz2mt0",NA,NA,NA,NA,0.5261,98,0.2449,0,0.2551,0.1939,0.0306,0.102,NA,NA,NA,NA,NA,43.6658477783203,-79.5623016357422,0.0006866455078125,0.0006866455078125
"3427",NA,NA,"dpz2mt4",NA,NA,NA,NA,0.67275,1405.5,0.13385,0.0364,0.23325,0.2722,0.0387,0.2468,NA,NA,NA,NA,NA,43.6658477783203,-79.5595550537109,0.0006866455078125,0.0006866455078125
"3428",NA,NA,"dpz2mt7",NA,NA,NA,NA,0.7253,33,0.3636,0,0.1818,0.0606,0.0303,0.1515,NA,NA,NA,NA,NA,43.6672210693359,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3429",NA,NA,"dpz2mt9",2016-05-10,6377,88,NA,0.3297,118,0.2542,0,0.1897,0.25,0.0603,0.1897,NA,NA,NA,NA,NA,43.6685943603516,-79.5609283447266,0.0006866455078125,0.0006866455078125
"3430",NA,NA,"dpz2mtc",NA,NA,NA,NA,0.2845,2213,0.0063,0.0476,0.2015,0.3249,0.0463,0.2685,NA,NA,NA,NA,NA,43.6699676513672,-79.5609283447266,0.0006866455078125,0.0006866455078125
"3431",NA,NA,"dpz2mtg",NA,NA,NA,NA,0.9822,108,0.2407,0.0185,0.4074,0.1204,0.0093,0.2685,NA,NA,NA,NA,NA,43.6699676513672,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3432",NA,NA,"dpz2mtj",NA,NA,NA,NA,0.3952,362,0.0249,0.0139,0.2306,0.1944,0.0306,0.2805,NA,NA,NA,NA,NA,43.6658477783203,-79.5554351806641,0.0006866455078125,0.0006866455078125
"3433",NA,NA,"dpz2mtq",NA,NA,NA,NA,0.6047,332,0.003,0.0091,0.2091,0.1939,0.0303,0.2909,NA,NA,NA,NA,NA,43.6672210693359,-79.5540618896484,0.0006866455078125,0.0006866455078125
"3434",NA,NA,"dpz2mtr",NA,NA,NA,NA,0.3111,377,0.1485,0.0133,0.2373,0.1947,0.032,0.28,NA,NA,NA,NA,NA,43.6672210693359,-79.5526885986328,0.0006866455078125,0.0006866455078125
"3435",NA,NA,"dpz2mtw",NA,NA,NA,NA,0.5207,217,0.0323,0.0509,0.2731,0.1944,0.0278,0.2501,NA,NA,NA,NA,NA,43.6685943603516,-79.5540618896484,0.0006866455078125,0.0006866455078125
"3436",NA,NA,"dpz2mub",NA,NA,NA,NA,0.8892,93,0.0538,0,0.2283,0.2609,0.0326,0.1956,NA,NA,NA,NA,NA,43.6644744873047,-79.5513153076172,0.0006866455078125,0.0006866455078125
"3437",NA,NA,"dpz2muc",NA,NA,NA,NA,0.5595,296,0.4358,0.0814,0.2508,0.2034,0.0305,0.2068,NA,NA,NA,NA,NA,43.6644744873047,-79.5499420166016,0.0006866455078125,0.0006866455078125
"3438",NA,NA,"dpz2muf",NA,NA,NA,NA,0.417,106,0.3302,0.0189,0.4434,0.0566,0.0377,0.2453,NA,NA,NA,NA,NA,43.6644744873047,-79.5485687255859,0.0006866455078125,0.0006866455078125
"3439",NA,NA,"dpz2mun",2014-12-02,15208,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6603546142578,-79.5430755615234,0.0006866455078125,0.0006866455078125
"3440",NA,NA,"dpz2mup",NA,NA,NA,NA,0.5649,297,0.0034,0.0842,0.2088,0.2997,0.0404,0.2423,NA,NA,NA,NA,NA,43.6603546142578,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3441",NA,NA,"dpz2muu",NA,NA,NA,NA,0.46125,4419.5,0.003,0.0258,0.2722,0.27145,0.068,0.2522,NA,NA,NA,NA,NA,43.6644744873047,-79.5458221435547,0.0006866455078125,0.0006866455078125
"3442",NA,NA,"dpz2muv",NA,NA,NA,NA,0.299,29,0.0345,0,0.3103,0.0345,0,0.1035,NA,NA,NA,NA,NA,43.6644744873047,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3443",NA,NA,"dpz2muw",NA,NA,NA,NA,0.4566,55,0.0909,0,0.2,0.1818,0.0545,0.1637,NA,NA,NA,NA,NA,43.6631011962891,-79.5430755615234,0.0006866455078125,0.0006866455078125
"3444",NA,NA,"dpz2mv1",NA,NA,NA,NA,0.3494,84,0.1174,0.012,0.2313,0.14385,0.036,0.27815,NA,NA,NA,NA,NA,43.6658477783203,-79.5499420166016,0.0006866455078125,0.0006866455078125
"3445",NA,NA,"dpz2mvd",NA,NA,NA,NA,0.3692,91,0.033,0.0222,0.3111,0.1556,0,0.2889,NA,NA,NA,NA,NA,43.6685943603516,-79.5485687255859,0.0006866455078125,0.0006866455078125
"3446",NA,NA,"dpz2mvg",2014-12-16,12983,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6699676513672,-79.5471954345703,0.0006866455078125,0.0006866455078125
"3447",NA,NA,"dpz2mvp",NA,NA,NA,NA,0.2958,44,0.0455,0,0.4048,0.0476,0,0.0952,NA,NA,NA,NA,NA,43.6658477783203,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3448",NA,NA,"dpz2mvv",NA,NA,NA,NA,0.2005,83,0.0361,0,0.2317,0.0976,0.0122,0.1463,NA,NA,NA,NA,NA,43.6699676513672,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3449",NA,NA,"dpz2mvx",NA,NA,NA,NA,0.6096,79,0.0127,0,0.3544,0.1139,0.0127,0.0886,NA,NA,NA,NA,NA,43.6685943603516,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3450",NA,NA,"dpz2mw2",2014-04-10,8033,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6727142333984,-79.5623016357422,0.0006866455078125,0.0006866455078125
"3451",NA,NA,"dpz2mw8",NA,NA,NA,NA,0.3541,6322,0.0845,0.032,0.1657,0.2832,0.0654,0.2798,0.0474,32,NA,NA,NA,43.6740875244141,-79.5623016357422,0.0006866455078125,0.0006866455078125
"3452",NA,NA,"dpz2mwc",NA,NA,NA,NA,0.1978,162,0.0123,0.0373,0.1801,0.2733,0.0373,0.3726,NA,NA,NA,NA,NA,43.6754608154297,-79.5609283447266,0.0006866455078125,0.0006866455078125
"3453",NA,NA,"dpz2mwf",NA,NA,NA,NA,0.3779,831,0.0144,0.0303,0.1661,0.3067,0.0424,0.3018,NA,NA,NA,NA,NA,43.6754608154297,-79.5595550537109,0.0006866455078125,0.0006866455078125
"3454",NA,NA,"dpz2ycp",NA,NA,NA,NA,0.4967,606,0.0908,0.0597,0.2935,0.1973,0.0597,0.3135,NA,NA,NA,NA,NA,43.7317657470703,-79.4977569580078,0.0006866455078125,0.0006866455078125
"3455",NA,NA,"dpz2mwk",NA,NA,NA,NA,0.8019,82,0.1098,0.061,0.3537,0.0366,0.0122,0.2072,NA,NA,NA,NA,NA,43.6727142333984,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3456",NA,NA,"dpz2mws",NA,NA,NA,NA,0.8079,268,0.1455,0.0187,0.2846,0.2659,0.0225,0.2398,NA,NA,NA,NA,NA,43.6740875244141,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3457",NA,NA,"dpz2mwt",NA,NA,NA,NA,0.4951,328.333333333333,0.0962666666666667,0.0318666666666667,0.226166666666667,0.259066666666667,0.0525,0.232733333333333,NA,NA,NA,NA,NA,43.6740875244141,-79.5554351806641,0.0006866455078125,0.0006866455078125
"3458",NA,NA,"dpz2mwu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,7,NA,NA,NA,43.6754608154297,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3459",NA,NA,"dpz2mwv",NA,NA,NA,NA,0.3835,372,0.1909,0.0189,0.1081,0.1622,0.1135,0.2622,NA,NA,NA,NA,NA,43.6754608154297,-79.5554351806641,0.0006866455078125,0.0006866455078125
"3460",NA,NA,"dpz2mwy",NA,NA,NA,NA,0.0971,86.5,0.14915,0,0.24745,0.4673,0.0095,0.15675,NA,NA,NA,NA,NA,43.6754608154297,-79.5540618896484,0.0006866455078125,0.0006866455078125
"3461",NA,NA,"dpz2mx9",NA,NA,NA,NA,0.6816,50,0.04,0,0.3,0.06,0.02,0.1,NA,NA,NA,NA,NA,43.6795806884766,-79.5609283447266,0.0006866455078125,0.0006866455078125
"3462",NA,NA,"dpz2mxg",NA,NA,NA,NA,0.6745,100,0.03,0,0.2,0.24,0.04,0.15,NA,NA,NA,NA,NA,43.6809539794922,-79.5581817626953,0.0006866455078125,0.0006866455078125
"3463",NA,NA,"dpz2mxh",NA,NA,NA,NA,0.4823,107,0.215,0.2804,0.2523,0.0467,0.0374,0.1869,NA,NA,NA,NA,NA,43.6768341064453,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3464",NA,NA,"dpz2mxk",NA,NA,NA,NA,0.5609,324,0.0154,0.0123,0.3704,0.3056,0.0463,0.1543,NA,NA,NA,NA,NA,43.6782073974609,-79.5568084716797,0.0006866455078125,0.0006866455078125
"3465",NA,NA,"dpz2mxm",NA,NA,NA,NA,0.5696,18,0.1111,0,0.5556,0.2222,0,0.2222,NA,NA,NA,NA,NA,43.6782073974609,-79.5554351806641,0.0006866455078125,0.0006866455078125
"3466",NA,NA,"dpz2mxn",NA,NA,NA,NA,0.4472,41,0.1463,0.0488,0.1951,0.0732,0.0244,0.2683,NA,NA,NA,NA,NA,43.6768341064453,-79.5540618896484,0.0006866455078125,0.0006866455078125
"3467",NA,NA,"dpz2mxq",NA,NA,NA,NA,0.36685,263.5,0.3039,0.0074,0.3798,0.2675,0.05795,0.2135,NA,NA,NA,NA,NA,43.6782073974609,-79.5540618896484,0.0006866455078125,0.0006866455078125
"3468",NA,NA,"dpz8fuk",NA,NA,NA,NA,0.3204,40,0.25,0,0.425,0.25,0,0.225,NA,NA,NA,NA,NA,43.7496185302734,-79.3260955810547,0.0006866455078125,0.0006866455078125
"3469",NA,NA,"dpz8fus",NA,NA,NA,NA,0.1014,582,0.0017,0.019,0.2232,0.3408,0.0657,0.2925,NA,NA,NA,NA,NA,43.7509918212891,-79.3260955810547,0.0006866455078125,0.0006866455078125
"3470",NA,NA,"dpz2my2",NA,NA,NA,NA,0.8188,279,0.0466,0,0.1812,0.2065,0.0109,0.4891,NA,NA,NA,NA,NA,43.6727142333984,-79.5513153076172,0.0006866455078125,0.0006866455078125
"3471",NA,NA,"dpz2my3",NA,NA,NA,NA,0.617,771,0.0259,0.0327,0.302,0.2575,0.0497,0.23,NA,NA,NA,NA,NA,43.6727142333984,-79.5499420166016,0.0006866455078125,0.0006866455078125
"3472",NA,NA,"dpz2my7",NA,NA,NA,NA,0.3772,93,0.0215,0,0.2151,0.1075,0.0108,0.2688,NA,NA,NA,NA,NA,43.6727142333984,-79.5471954345703,0.0006866455078125,0.0006866455078125
"3473",NA,NA,"dpz2my8",NA,NA,NA,NA,0.39025,271.5,0.41775,0.0049,0.2702,0.3114,0.02595,0.197,NA,NA,NA,NA,NA,43.6740875244141,-79.5513153076172,0.0006866455078125,0.0006866455078125
"3474",NA,NA,"dpz2my9",2015-09-15,11307,313,NA,0.4445,138,0.1449,0.0365,0.4015,0.2701,0.0219,0.1532,NA,NA,NA,NA,NA,43.6740875244141,-79.5499420166016,0.0006866455078125,0.0006866455078125
"3475",NA,NA,"dpz2myb",NA,NA,NA,NA,0.4772,110,0.2727,0,0.2273,0.3364,0.0182,0.1636,NA,NA,NA,NA,NA,43.6754608154297,-79.5513153076172,0.0006866455078125,0.0006866455078125
"3476",NA,NA,"dpz2myd",NA,NA,NA,NA,0.5917,11,0.0909,0,0.0909,0.0909,0.0909,0.2728,NA,NA,NA,NA,NA,43.6740875244141,-79.5485687255859,0.0006866455078125,0.0006866455078125
"3477",NA,NA,"dpz2myk",NA,NA,NA,NA,1.1588,355,0.0056,0.0597,0.25,0.3068,0.0483,0.2443,NA,NA,NA,NA,NA,43.6727142333984,-79.5458221435547,0.0006866455078125,0.0006866455078125
"3478",NA,NA,"dpz2myq",NA,NA,NA,NA,0.3172,11,0.0909,0,0.2727,0.2727,0,0.1819,NA,NA,NA,NA,NA,43.6727142333984,-79.5430755615234,0.0006866455078125,0.0006866455078125
"3479",NA,NA,"dpz2myr",NA,NA,NA,NA,0.54795,192,0.0451,0.0412,0.22265,0.1351,0.04515,0.28235,NA,NA,NA,NA,NA,43.6727142333984,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3480",NA,NA,"dpz2myt",NA,NA,NA,NA,0.3043,106,0.0472,0,0.3679,0.1415,0.0189,0.1604,NA,NA,NA,NA,NA,43.6740875244141,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3481",NA,NA,"dpz2myx",NA,NA,NA,NA,0.40735,266,0.0384,0.0249,0.23185,0.12875,0.04565,0.17555,NA,NA,NA,NA,NA,43.6740875244141,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3482",NA,NA,"dpz2myz",NA,NA,NA,NA,0.2191,51,0.0196,0,0.2549,0.0392,0.0588,0.2746,NA,NA,NA,NA,NA,43.6754608154297,-79.5417022705078,0.0006866455078125,0.0006866455078125
"3483",NA,NA,"dpz2yf1",NA,NA,NA,NA,0.5859,75,0.0533,0,0.2432,0.1216,0.027,0.4055,NA,NA,NA,NA,NA,43.7372589111328,-79.5059967041016,0.0006866455078125,0.0006866455078125
"3484",NA,NA,"dpz2yf8",2014-03-10,12300,338,NA,0.5659,99,0.0808,0.0204,0.2857,0.1531,0.0306,0.2959,NA,NA,NA,NA,NA,43.7400054931641,-79.5073699951172,0.0006866455078125,0.0006866455078125
"3485",NA,NA,"dpz2mz2",NA,NA,NA,NA,0.3266,409,0.0147,0.0418,0.2826,0.2703,0.0393,0.2751,0.0432,3,NA,NA,NA,43.6782073974609,-79.5513153076172,0.0006866455078125,0.0006866455078125
"3486",NA,NA,"dpz2mz5",NA,NA,NA,NA,0.6032,98,0.0204,0,0.2449,0.1224,0.0408,0.1837,NA,NA,NA,NA,NA,43.6768341064453,-79.5471954345703,0.0006866455078125,0.0006866455078125
"3487",NA,NA,"dpz2mz6",NA,NA,NA,NA,0.4688,14902,0.0177,0.0334,0.1788,0.2915,0.0728,0.2583,NA,NA,NA,NA,NA,43.6782073974609,-79.5485687255859,0.0006866455078125,0.0006866455078125
"3488",NA,NA,"dpz2yfe",NA,NA,NA,NA,0.3519,185,0.0432,0.0217,0.25,0.0761,0.0109,0.5543,NA,NA,NA,NA,NA,43.7400054931641,-79.5032501220703,0.0006866455078125,0.0006866455078125
"3489",NA,NA,"dpz2yff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0367,6,NA,NA,NA,43.7413787841797,-79.5046234130859,0.0006866455078125,0.0006866455078125
"3490",NA,NA,"dpz2mzh",NA,NA,NA,NA,0.36815,104.5,0.06695,0.0279,0.30845,0.09755,0.0306,0.1577,NA,NA,NA,NA,NA,43.6768341064453,-79.5458221435547,0.0006866455078125,0.0006866455078125
"3491",NA,NA,"dpz2mzj",NA,NA,NA,NA,0.6997,252,0.0397,0.0884,0.2209,0.1727,0.0161,0.3131,NA,NA,NA,NA,NA,43.6768341064453,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3492",NA,NA,"dpz2mzk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098,3,NA,NA,NA,43.6782073974609,-79.5458221435547,0.0006866455078125,0.0006866455078125
"3493",NA,NA,"dpz2mzm",2013-12-09,23515,201,NA,0.4701,8903,0.0297,0.0323,0.1811,0.2809,0.069,0.2725,NA,NA,NA,NA,NA,43.6782073974609,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3494",NA,NA,"dpz2mzs",NA,NA,NA,NA,0.4633,416,0.1875,0.0652,0.2053,0.3309,0.0604,0.1957,NA,NA,NA,NA,NA,43.6795806884766,-79.5458221435547,0.0006866455078125,0.0006866455078125
"3495",NA,NA,"dpz2mzv",NA,NA,NA,NA,0.4036,66,0.0606,0.0308,0.2154,0.1692,0.0154,0.2615,NA,NA,NA,NA,NA,43.6809539794922,-79.5444488525391,0.0006866455078125,0.0006866455078125
"3496",NA,NA,"dpz2n01",NA,NA,NA,NA,0.2729,107,0.1776,0.0385,0.1923,0.4327,0.0192,0.2981,NA,NA,NA,NA,NA,43.5944366455078,-79.5389556884766,0.0006866455078125,0.0006866455078125
"3497",NA,NA,"dpz2n02",NA,NA,NA,NA,0.8965,83,0.1084,0,0.3133,0.241,0.1807,0.1686,NA,NA,NA,NA,NA,43.5958099365234,-79.5403289794922,0.0006866455078125,0.0006866455078125
"3498",NA,NA,"dpz2n0h",NA,NA,NA,NA,0.376,365,0.1973,0.0275,0.2534,0.2424,0.0854,0.2453,NA,NA,NA,NA,NA,43.5944366455078,-79.5348358154297,0.0006866455078125,0.0006866455078125
"3499",NA,NA,"dpz2yg8",NA,NA,NA,NA,0.3331,158,0.0696,0,0.2342,0.4367,0.019,0.1898,NA,NA,NA,NA,NA,43.7454986572266,-79.5073699951172,0.0006866455078125,0.0006866455078125
"3500",NA,NA,"dpz2ygd",NA,NA,NA,NA,0.424,81,0.0864,0,0.25,0.1625,0.025,0.3375,NA,NA,NA,NA,NA,43.7454986572266,-79.5046234130859,0.0006866455078125,0.0006866455078125
"3501",NA,NA,"dpz2n0p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211,3,NA,NA,NA,43.5944366455078,-79.5307159423828,0.0006866455078125,0.0006866455078125
"3502",NA,NA,"dpz2n0r",NA,NA,NA,NA,0.686,33,0.0303,0.0303,0.0909,0.1515,0,0.5758,0.0804,3,NA,NA,NA,43.5958099365234,-79.5307159423828,0.0006866455078125,0.0006866455078125
"3503",NA,NA,"dpz2n0v",NA,NA,NA,NA,0.4085,109,0.0092,0,0,0.0642,0,0.0642,NA,NA,NA,NA,NA,43.5985565185547,-79.5334625244141,0.0006866455078125,0.0006866455078125
"3504",NA,NA,"dpz2n0w",NA,NA,NA,NA,0.3272,362,0.1851,0.0251,0.312,0.2897,0.0223,0.1615,NA,NA,NA,NA,NA,43.5971832275391,-79.5320892333984,0.0006866455078125,0.0006866455078125
"3505",NA,NA,"dpz2n0x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281,3,NA,NA,NA,43.5971832275391,-79.5307159423828,0.0006866455078125,0.0006866455078125
"3506",NA,NA,"dpz2n0z",NA,NA,NA,NA,0.8731,562.5,0.1291,0.0079,0.20175,0.25515,0.083,0.2305,NA,NA,NA,NA,NA,43.5985565185547,-79.5307159423828,0.0006866455078125,0.0006866455078125
"3507",NA,NA,"dpz2n19",2013-05-15,6526,350,NA,0.58,145,0.4138,0.0276,0.3862,0.4138,0.0069,0.0689,0.012,3,NA,NA,NA,43.6026763916016,-79.5389556884766,0.0006866455078125,0.0006866455078125
"3508",NA,NA,"dpz2n1d",NA,NA,NA,NA,0.32,2938,0.0109,0.0137,0.0872,0.2354,0.1345,0.2121,NA,NA,NA,NA,NA,43.6026763916016,-79.5375823974609,0.0006866455078125,0.0006866455078125
"3509",NA,NA,"dpz2n1e",NA,NA,NA,NA,0.4771,557,0.10385,0,0.05595,0.0119,0.1838,0.34715,NA,NA,NA,NA,NA,43.6026763916016,-79.5362091064453,0.0006866455078125,0.0006866455078125
"3510",NA,NA,"dpz2n1m",NA,NA,NA,NA,0.5637,402,0.10945,0,0.07775,0.10225,0.0255,0.1324,NA,NA,NA,NA,NA,43.6013031005859,-79.5334625244141,0.0006866455078125,0.0006866455078125
"3511",NA,NA,"dpz2yhs",NA,NA,NA,NA,0.6047,5958,0.0044,0.035,0.0963,0.2272,0.0622,0.2293,0.1534,22,NA,NA,NA,43.7509918212891,-79.5348358154297,0.0006866455078125,0.0006866455078125
"3512",NA,NA,"dpz2n1z",NA,NA,NA,NA,0.2795,102,0.0294,0,0.1275,0.1765,0.0784,0.2156,NA,NA,NA,NA,NA,43.6040496826172,-79.5307159423828,0.0006866455078125,0.0006866455078125
"3513",NA,NA,"dpz2n21",NA,NA,NA,NA,0.25815,116.5,0.1447,0.01605,0.27175,0.1285,0.0723,0.20385,NA,NA,NA,NA,NA,43.5944366455078,-79.5279693603516,0.0006866455078125,0.0006866455078125
"3514",NA,NA,"dpz2n22",2014-02-18,11260,638,NA,0.4017,718,0.1086,0.0252,0.2294,0.2294,0.0448,0.302,0.035,10,NA,NA,NA,43.5958099365234,-79.5293426513672,0.0006866455078125,0.0006866455078125
"3515",NA,NA,"dpz2n24",NA,NA,NA,NA,0.1519,266,0.0113,0,0.5,0.1364,0.0189,0.2235,NA,NA,NA,NA,NA,43.5944366455078,-79.5265960693359,0.0006866455078125,0.0006866455078125
"3516",NA,NA,"dpz2n27",2015-11-12,10258,1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5958099365234,-79.5252227783203,0.0006866455078125,0.0006866455078125
"3517",NA,NA,"dpz2n2b",NA,NA,NA,NA,0.3139,791,0.0594,0.0191,0.2089,0.251,0.0586,0.2178,NA,NA,NA,NA,NA,43.5985565185547,-79.5293426513672,0.0006866455078125,0.0006866455078125
"3518",NA,NA,"dpz2n2d",NA,NA,NA,NA,0.3659,233,0.0472,0.0043,0.1826,0.4652,0.0217,0.1392,NA,NA,NA,NA,NA,43.5971832275391,-79.5265960693359,0.0006866455078125,0.0006866455078125
"3519",NA,NA,"dpz2n2f",NA,NA,NA,NA,0.4735,132,0.0152,0,0.1069,0.3206,0.0534,0.2748,NA,NA,NA,NA,NA,43.5985565185547,-79.5265960693359,0.0006866455078125,0.0006866455078125
"3520",NA,NA,"dpz2n2p",NA,NA,NA,NA,0.4263,53,0.1698,0.0755,0.5283,0.0189,0.0755,0.3018,NA,NA,NA,NA,NA,43.5944366455078,-79.5197296142578,0.0006866455078125,0.0006866455078125
"3521",NA,NA,"dpz2n2r",NA,NA,NA,NA,0.2043,40,0.2,0.025,0.35,0.025,0.1,0.5,NA,NA,NA,NA,NA,43.5958099365234,-79.5197296142578,0.0006866455078125,0.0006866455078125
"3522",NA,NA,"dpz2n2s",NA,NA,NA,NA,0.2998,183,0.1093,0.011,0.1768,0.1768,0.0276,0.2597,NA,NA,NA,NA,NA,43.5971832275391,-79.5238494873047,0.0006866455078125,0.0006866455078125
"3523",NA,NA,"dpz2n2t",NA,NA,NA,NA,0.30125,407.5,0.1042,0.0189,0.21,0.1727,0.0504,0.33,NA,NA,NA,NA,NA,43.5971832275391,-79.5224761962891,0.0006866455078125,0.0006866455078125
"3524",NA,NA,"dpz2n2w",2014-01-29,15944,2967,NA,0.6122,1888,0.0302,0.0304,0.2078,0.2051,0.0588,0.3686,NA,NA,NA,NA,NA,43.5971832275391,-79.5211029052734,0.0006866455078125,0.0006866455078125
"3525",NA,NA,"dpz2n2y",NA,NA,NA,NA,0.414,144,0.0625,0,0.1958,0.2028,0.035,0.3286,NA,NA,NA,NA,NA,43.5985565185547,-79.5211029052734,0.0006866455078125,0.0006866455078125
"3526",NA,NA,"dpz2n34",NA,NA,NA,NA,0.5175,144,0.1389,0.0559,0.1678,0.1469,0.1049,0.1958,NA,NA,NA,NA,NA,43.5999298095703,-79.5265960693359,0.0006866455078125,0.0006866455078125
"3527",NA,NA,"dpz2n39",NA,NA,NA,NA,0.5129,174,0.0862,0,0.1782,0.1609,0.0517,0.3046,NA,NA,NA,NA,NA,43.6026763916016,-79.5279693603516,0.0006866455078125,0.0006866455078125
"3528",NA,NA,"dpz2n3d",NA,NA,NA,NA,0.7757,173.5,0.22305,0,0.11895,0.3106,0.057,0.2164,NA,NA,NA,NA,NA,43.6026763916016,-79.5265960693359,0.0006866455078125,0.0006866455078125
"3529",NA,NA,"dpz2n3k",NA,NA,NA,NA,0.2534,48,0.0625,0,0.25,0.1875,0,0.2292,NA,NA,NA,NA,NA,43.6013031005859,-79.5238494873047,0.0006866455078125,0.0006866455078125
"3530",NA,NA,"dpz2n3p",NA,NA,NA,NA,0.631,14,0.0714,0,0.0714,0.2143,0.0714,0.0715,NA,NA,NA,NA,NA,43.5999298095703,-79.5197296142578,0.0006866455078125,0.0006866455078125
"3531",NA,NA,"dpz2n3s",NA,NA,NA,NA,0.3662,48,0.0417,0,0.25,0.1458,0.0208,0.0834,NA,NA,NA,NA,NA,43.6026763916016,-79.5238494873047,0.0006866455078125,0.0006866455078125
"3532",NA,NA,"dpz2n3v",NA,NA,NA,NA,0.2467,26,0.0769,0,0.0385,0.3077,0.0769,0.0769,NA,NA,NA,NA,NA,43.6040496826172,-79.5224761962891,0.0006866455078125,0.0006866455078125
"3533",NA,NA,"dpz2n3w",NA,NA,NA,NA,0.5378,46,0.0435,0,0.3696,0.2826,0.1087,0.2174,NA,NA,NA,NA,NA,43.6026763916016,-79.5211029052734,0.0006866455078125,0.0006866455078125
"3534",NA,NA,"dpz2yk7",NA,NA,NA,NA,0.42345,97.25,0.102,0.002875,0.233325,0.171225,0.045,0.26125,NA,NA,NA,NA,NA,43.7496185302734,-79.5252227783203,0.0006866455078125,0.0006866455078125
"3535",NA,NA,"dpz2n45",NA,NA,NA,NA,0.7796,237,0.0169,0.0129,0.1974,0.4464,0.0558,0.103,NA,NA,NA,NA,NA,43.6054229736328,-79.5362091064453,0.0006866455078125,0.0006866455078125
